ano,turno,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,cargo,numero_partido,sigla_partido,numero_candidato,sequencial_candidato,id_candidato_bd,resultado,votos
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,25,PFL,25606,,,eleito por media,112
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,25,PFL,25607,,,eleito,128
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,25,PFL,25608,,,suplente,89
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,25,PFL,25609,,,suplente,47
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,25,PFL,25610,,,suplente,90
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,25,PFL,25611,,,suplente,91
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,33,PMN,33600,,,suplente,87
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,33,PMN,33611,,,suplente,26
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,33,PMN,33623,,,eleito por media,103
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,33,PMN,33633,,,suplente,41
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,33,PMN,33666,,,suplente,102
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,33,PMN,33699,,,eleito,250
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,45,PSDB,45610,,,nao eleito,117
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,45,PSDB,45611,,,nao eleito,73
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,45,PSDB,45613,,,nao eleito,33
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,45,PSDB,45620,,,nao eleito,56
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,45,PSDB,45630,,,nao eleito,72
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,70,PT do B,70611,,,nao eleito,15
1996,1,eleicao ordinaria,AC,1200807,1023,vereador,70,PT do B,70667,,,nao eleito,5
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,11,PPB,11,,,nao eleito,3884
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,13,PT,13,,,2º turno,63548
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,14,PTB,14,,,nao eleito,41404
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,25,PFL,25,,,nao eleito,13056
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,33,PMN,33,,,nao eleito,20416
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,40,PSB,40,,,2º turno,70271
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,41,PSD,41,,,nao eleito,2388
1996,1,eleicao ordinaria,AL,2704302,27855,prefeito,44,PRP,44,,,nao eleito,3550
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11607,,,suplente,237
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11609,,,suplente,637
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11615,,,suplente,496
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11620,,,suplente,727
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11623,,,suplente,1975
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11644,,,suplente,198
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11655,,,suplente,203
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11666,,,eleito,7631
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11677,,,suplente,2092
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11678,,,suplente,2210
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11680,,,suplente,6
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11690,,,suplente,212
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,11,PPB,11699,,,eleito por media,2995
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,12,PDT,12612,,,suplente,1118
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,12,PDT,12633,,,suplente,727
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,12,PDT,12654,,,eleito,2874
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,12,PDT,12678,,,suplente,963
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,12,PDT,12689,,,suplente,384
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13601,,,suplente,51
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13602,,,suplente,375
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13609,,,suplente,3
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13610,,,suplente,207
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13611,,,suplente,53
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13613,,,suplente,1384
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13615,,,suplente,355
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13620,,,suplente,165
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13622,,,suplente,909
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13623,,,eleito por media,2523
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13630,,,suplente,124
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13632,,,suplente,37
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13633,,,suplente,840
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13644,,,suplente,87
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13650,,,suplente,1421
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13655,,,suplente,318
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13678,,,suplente,372
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,13,PT,13699,,,eleito,3399
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,14,PTB,14614,,,suplente,1496
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,14,PTB,14620,,,suplente,77
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,14,PTB,14633,,,suplente,463
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,14,PTB,14666,,,suplente,454
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,15,PMDB,15610,,,suplente,376
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,15,PMDB,15631,,,suplente,938
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,15,PMDB,15666,,,suplente,1291
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,16,PSTU,16601,,,suplente,454
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,16,PSTU,16651,,,suplente,4
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,16,PSTU,16660,,,suplente,11
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,17,PSL,17617,,,suplente,251
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,17,PSL,17620,,,suplente,693
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,18,PST,18632,,,suplente,952
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,18,PST,18690,,,suplente,286
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,20,PSC,20611,,,suplente,119
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,22,PL,22622,,,suplente,226
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,22,PL,22633,,,suplente,334
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,22,PL,22666,,,suplente,130
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,22,PL,22678,,,suplente,215
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,23,PPS,23698,,,eleito por media,2199
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25604,,,suplente,94
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25605,,,suplente,193
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25611,,,suplente,1819
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25613,,,suplente,444
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25615,,,eleito,2906
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25622,,,suplente,1668
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25623,,,suplente,6
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25625,,,suplente,2721
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25626,,,suplente,351
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25633,,,suplente,2424
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25635,,,suplente,2
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25644,,,suplente,486
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25648,,,suplente,174
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25650,,,suplente,333
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25655,,,suplente,1383
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25660,,,suplente,91
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25665,,,suplente,226
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25666,,,eleito,3724
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25677,,,suplente,509
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25685,,,suplente,189
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25688,,,suplente,1375
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,25,PFL,25699,,,suplente,63
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,28,PRTB,28615,,,suplente,1090
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,28,PRTB,28666,,,suplente,1033
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,28,PRTB,28678,,,suplente,997
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33602,,,suplente,1019
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33610,,,suplente,388
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33611,,,suplente,762
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33633,,,suplente,580
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33636,,,suplente,18
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33654,,,suplente,432
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33655,,,suplente,121
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33666,,,suplente,1274
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33677,,,suplente,135
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33678,,,suplente,135
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33696,,,suplente,69
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,33,PMN,33699,,,eleito por media,2435
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,36,PRN,36611,,,suplente,322
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,36,PRN,36666,,,suplente,224
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40602,,,suplente,84
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40604,,,suplente,386
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40610,,,suplente,246
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40611,,,suplente,1911
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40612,,,eleito,2640
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40613,,,suplente,40
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40614,,,suplente,1372
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40621,,,suplente,547
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40622,,,suplente,187
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40624,,,suplente,104
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40632,,,suplente,141
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40633,,,suplente,1709
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40640,,,suplente,1822
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40650,,,suplente,180
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40652,,,suplente,952
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40654,,,suplente,308
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40655,,,suplente,420
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40657,,,suplente,980
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40666,,,eleito,2751
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40678,,,suplente,1890
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,40,PSB,40688,,,suplente,308
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41601,,,eleito,2507
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41602,,,suplente,1697
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41608,,,suplente,1078
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41611,,,suplente,1382
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41614,,,suplente,506
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41615,,,suplente,1736
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41622,,,suplente,358
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41633,,,suplente,1855
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41640,,,suplente,186
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41641,,,suplente,14
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41644,,,suplente,2124
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41646,,,suplente,96
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41650,,,suplente,877
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41654,,,suplente,9
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41660,,,suplente,971
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41666,,,suplente,1726
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41677,,,suplente,652
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41678,,,suplente,2062
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41688,,,suplente,15
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41690,,,suplente,267
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,41,PSD,41699,,,eleito,3151
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43610,,,suplente,884
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43633,,,suplente,181
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43643,,,suplente,1785
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43654,,,suplente,1374
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43666,,,eleito por media,2009
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43678,,,suplente,759
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43688,,,suplente,453
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43690,,,suplente,1868
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,43,PV,43699,,,eleito,3665
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44607,,,suplente,1685
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44611,,,suplente,190
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44612,,,suplente,144
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44613,,,suplente,1009
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44615,,,suplente,5
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44620,,,suplente,619
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44622,,,suplente,1298
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44625,,,suplente,587
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44630,,,suplente,301
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44633,,,eleito,2572
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44644,,,suplente,1267
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44654,,,suplente,127
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44655,,,suplente,1092
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44663,,,suplente,511
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44666,,,suplente,521
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,44,PRP,44678,,,suplente,1019
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45618,,,eleito por media,2194
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45632,,,suplente,949
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45645,,,eleito,3103
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45654,,,suplente,1402
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45666,,,suplente,1246
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45670,,,eleito,2279
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45678,,,suplente,440
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45680,,,suplente,1705
1996,1,eleicao ordinaria,AL,2704302,27855,vereador,45,PSDB,45690,,,suplente,88
